"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO"
2016,9,"La Castellana","Herido",5
2016,9,"La Castellana","Solo danos",5
2016,9,"La Colina","Herido",3
2016,9,"La Colina","Solo danos",1
2016,9,"La Cruz","Herido",1
2016,9,"La Esperanza","Herido",7
2016,9,"La Esperanza Nº 2","Herido",1
2016,9,"La Floresta","Herido",11
2016,9,"La Floresta","Solo danos",6
2016,9,"La Florida","Herido",4
2016,9,"La Florida","Solo danos",9
2016,9,"La Francia","Herido",3
2016,9,"La Frontera","Solo danos",2
2016,9,"La Gloria","Herido",11
2016,9,"La Gloria","Solo danos",5
2016,9,"La Isla","Herido",2
2016,9,"La Ladera","Herido",1
2016,9,"La Libertad","Herido",4
2016,9,"La Loma de Los Bernal","Herido",6
2016,9,"La Loma de Los Bernal","Solo danos",5
2016,9,"La Mansion","Herido",4
2016,9,"La Mansion","Solo danos",1
2016,9,"La Milagrosa","Herido",5
2016,9,"La Milagrosa","Solo danos",6
2016,9,"La Mota","Herido",7
2016,9,"La Mota","Solo danos",5
2016,9,"La Palma","Herido",2
2016,9,"La Palma","Muerto",1
2016,9,"La Palma","Solo danos",13
2016,9,"La Pilarica","Herido",4
2016,9,"La Pilarica","Solo danos",4
2016,9,"La Pinuela","Herido",3
2016,9,"La Pinuela","Solo danos",1
2016,9,"La Pradera","Herido",4
2016,9,"La Pradera","Solo danos",5
2016,9,"La Rosa","Herido",6
2016,9,"La Rosa","Solo danos",1
2016,9,"La Salle","Herido",6
2016,9,"La Salle","Solo danos",5
2016,9,"Lalinde","Herido",1
2016,9,"Lalinde","Solo danos",1
2016,9,"Las Acacias","Herido",8
2016,9,"Las Acacias","Solo danos",13
2016,9,"Las Brisas","Herido",11
2016,9,"Las Brisas","Solo danos",5
2016,9,"Las Esmeraldas","Herido",5
2016,9,"Las Esmeraldas","Solo danos",3
2016,9,"Las Estancias","Herido",1
2016,9,"Las Estancias","Solo danos",2
2016,9,"Las Granjas","Herido",14
2016,9,"Las Granjas","Solo danos",4
2016,9,"Las Independencias","Herido",1
2016,9,"Las Lomas Nº 1","Herido",1
2016,9,"Las Lomas Nº 1","Solo danos",6
2016,9,"Las Lomas Nº 2","Herido",2
2016,9,"Las Lomas Nº 2","Solo danos",2
2016,9,"Las Mercedes","Herido",6
2016,9,"Las Mercedes","Solo danos",2
2016,9,"Las Palmas","Herido",4
2016,9,"Las Palmas","Muerto",1
2016,9,"Las Palmas","Solo danos",10
2016,9,"Las Playas","Herido",5
2016,9,"Las Playas","Solo danos",6
2016,9,"Las Violetas","Herido",4
2016,9,"Las Violetas","Solo danos",2
2016,9,"Laureles","Herido",17
2016,9,"Laureles","Solo danos",21
2016,9,"Llanaditas","Solo danos",2
2016,9,"Lopez de Mesa","Herido",11
2016,9,"Lopez de Mesa","Solo danos",5
2016,9,"Lorena","Herido",10
2016,9,"Lorena","Muerto",1
2016,9,"Lorena","Solo danos",6
2016,9,"Loreto","Herido",14
2016,9,"Loreto","Solo danos",3
2016,9,"Los Alcazares","Herido",8
2016,9,"Los Alcazares","Solo danos",4
2016,9,"Los Alpes","Herido",10
2016,9,"Los Alpes","Solo danos",3
2016,9,"Los angeles","Herido",15
2016,9,"Los angeles","Solo danos",11
2016,9,"Los Balsos Nº 1","Herido",4
2016,9,"Los Balsos Nº 1","Solo danos",7
2016,9,"Los Balsos Nº 2","Herido",4
2016,9,"Los Balsos Nº 2","Solo danos",9
2016,9,"Los Cerros - El Vergel","Herido",5
2016,9,"Los Cerros - El Vergel","Solo danos",1
2016,9,"Los Colores","Herido",23
2016,9,"Los Colores","Solo danos",13
2016,9,"Los Conquistadores","Herido",60
2016,9,"Los Conquistadores","Muerto",1
2016,9,"Los Conquistadores","Solo danos",28
2016,9,"Los Mangos","Herido",5
2016,9,"Los Mangos","Muerto",1
2016,9,"Los Mangos","Solo danos",4
2016,9,"Los Naranjos","Herido",4
2016,9,"Los Naranjos","Solo danos",4
2016,9,"Los Pinos","Herido",7
2016,9,"Los Pinos","Solo danos",9
2016,9,"Manila","Herido",10
2016,9,"Manila","Solo danos",25
2016,9,"Manrique","Herido",16
2016,9,"Manrique","Solo danos",4
2016,9,"Manrique Central Nº 1","Herido",14
2016,9,"Manrique Central Nº 1","Solo danos",11
2016,9,"Manrique Central Nº 2","Herido",9
2016,9,"Manrique Central Nº 2","Solo danos",1
2016,9,"Maria Cano - Carambola","Herido",1
2016,9,"Maria Cano - Carambola","Solo danos",1
2016,9,"Metropolitano","Herido",1
2016,9,"Miraflores","Herido",10
2016,9,"Miraflores","Solo danos",6
2016,9,"Miranda","Herido",11
2016,9,"Miranda","Solo danos",6
2016,9,"Miravalle","Herido",1
2016,9,"Miravalle","Solo danos",2
2016,9,"Moravia","Herido",18
2016,9,"Moravia","Solo danos",6
2016,9,"Moscu Nº 1","Herido",5
2016,9,"Moscu Nº 1","Solo danos",2
2016,9,"Moscu Nº 2","Herido",5
2016,9,"Moscu Nº 2","Solo danos",1
2016,9,"Naranjal","Herido",25
2016,9,"Naranjal","Solo danos",20
2016,9,"Nuevos Conquistadores","Herido",2
2016,9,"Olaya Herrera","Herido",1
2016,9,"Olaya Herrera","Muerto",1
2016,9,"Oriente","Herido",1
2016,9,"Pablo VI","Herido",2
2016,9,"Palenque","Herido",5
2016,9,"Palenque","Solo danos",3
2016,9,"Palermo","Solo danos",2
2016,9,"Patio Bonito","Herido",7
2016,9,"Patio Bonito","Solo danos",12
2016,9,"Pedregal","Herido",11
2016,9,"Pedregal","Solo danos",2
2016,9,"Pedregal Bajo","Herido",1
2016,9,"Perpetuo Socorro","Herido",36
2016,9,"Perpetuo Socorro","Solo danos",51
2016,9,"Picachito","Herido",2
2016,9,"Picachito","Solo danos",1
2016,9,"Picacho","Herido",11
2016,9,"Picacho","Solo danos",4
2016,9,"Piedras Blancas","Herido",2
2016,9,"Popular","Herido",6
2016,9,"Popular","Solo danos",4
2016,9,"Prado","Herido",27
2016,9,"Prado","Solo danos",18
2016,9,"Robledo","Herido",47
2016,9,"Robledo","Muerto",1
2016,9,"Robledo","Solo danos",35
2016,9,"Rosales","Herido",17
2016,9,"Rosales","Solo danos",15
2016,9,"San Benito","Herido",33
2016,9,"San Benito","Solo danos",45
2016,9,"San Bernardo","Herido",14
2016,9,"San Bernardo","Solo danos",8
2016,9,"San Diego","Herido",20
2016,9,"San Diego","Solo danos",22
2016,9,"San German","Herido",7
2016,9,"San German","Solo danos",5
2016,9,"San Isidro","Herido",17
2016,9,"San Isidro","Solo danos",3
2016,9,"San Javier Nº 1","Herido",11
2016,9,"San Javier Nº 1","Muerto",1
2016,9,"San Javier Nº 1","Solo danos",5
2016,9,"San Javier Nº 2","Herido",6
2016,9,"San Javier Nº 2","Solo danos",1
2016,9,"San Joaquin","Herido",11
2016,9,"San Joaquin","Solo danos",5
2016,9,"San Jose La Cima Nº 1","Herido",1
2016,9,"San Lucas","Herido",1
2016,9,"San Lucas","Solo danos",3
2016,9,"San Martin de Porres","Herido",6
2016,9,"San Martin de Porres","Solo danos",1
2016,9,"San Miguel","Herido",10
2016,9,"San Miguel","Solo danos",3
2016,9,"San Pablo","Herido",2
2016,9,"San Pablo","Solo danos",2
2016,9,"San Pedro","Herido",13
2016,9,"San Pedro","Solo danos",9
2016,9,"Santa Cruz","Herido",4
2016,9,"Santa Fe","Herido",30
2016,9,"Santa Fe","Solo danos",25
2016,9,"Santa Ines","Herido",5
2016,9,"Santa Ines","Solo danos",3
2016,9,"Santa Lucia","Herido",2
2016,9,"Santa Lucia","Solo danos",2
2016,9,"Santa Margarita","Herido",1
2016,9,"Santa Margarita","Solo danos",1
2016,9,"Santa Maria de los angeles","Herido",8
2016,9,"Santa Maria de los angeles","Solo danos",7
2016,9,"Santa Monica","Herido",9
2016,9,"Santa Monica","Solo danos",1
2016,9,"Santa Teresita","Herido",3
2016,9,"Santa Teresita","Solo danos",3
2016,9,"Santander","Herido",5
2016,9,"Santander","Solo danos",3
2016,9,"Santo Domingo Savio Nº 1","Herido",11
2016,9,"Santo Domingo Savio Nº 1","Solo danos",2
2016,9,"Santo Domingo Savio Nº 2","Herido",2
2016,9,"Sevilla","Herido",10
2016,9,"Sevilla","Muerto",1
2016,9,"Sevilla","Solo danos",14
2016,9,"Simon Bolivar","Herido",5
2016,9,"Simon Bolivar","Solo danos",3
2016,9,"Suburbano El Plan","Herido",3
2016,9,"Suburbano La Loma","Herido",1
2016,9,"Suburbano Travesias","Herido",1
2016,9,"Sucre","Herido",13
2016,9,"Sucre","Solo danos",3
2016,9,"Suramericana","Herido",16
2016,9,"Suramericana","Solo danos",13
2016,9,"Tejelo","Herido",11
2016,9,"Tejelo","Solo danos",2
2016,9,"Tenche","Herido",16
2016,9,"Tenche","Solo danos",11
2016,9,"Toscana","Herido",7
2016,9,"Toscana","Solo danos",5
2016,9,"Trece de Noviembre","Solo danos",2
2016,9,"Tricentenario","Herido",11
2016,9,"Tricentenario","Solo danos",4
2016,9,"Trinidad","Herido",11
2016,9,"Trinidad","Solo danos",9
2016,9,"Veinte de Julio","Herido",2
2016,9,"Veinte de Julio","Solo danos",2
2016,9,"Versalles Nº 1","Herido",4
2016,9,"Versalles Nº 1","Solo danos",2
2016,9,"Versalles Nº 2","Herido",1
2016,9,"Villa Carlota","Herido",18
2016,9,"Villa Carlota","Solo danos",17
2016,9,"Villa de La Iguana","Herido",6
2016,9,"Villa de La Iguana","Solo danos",4
2016,9,"Villa del Socorro","Herido",5
2016,9,"Villa del Socorro","Solo danos",5
2016,9,"Villa Flora","Herido",13
2016,9,"Villa Flora","Solo danos",1
2016,9,"Villa Guadalupe","Herido",4
2016,9,"Villa Guadalupe","Solo danos",1
2016,9,"Villa Hermosa","Herido",4
2016,9,"Villa Hermosa","Solo danos",1
2016,9,"Villa Lilliam","Herido",1
2016,9,"Villa Niza","Herido",2
2016,9,"Villa Nueva","Herido",20
2016,9,"Villa Nueva","Solo danos",17
2016,9,"Villa Turbay","Solo danos",1
2016,9,"Villatina","Herido",9
2016,9,"Zona rural","Solo danos",1
2016,10,"","Herido",6
2016,10,"","Solo danos",2
2016,10,"6001","Herido",2
2016,10,"Aldea Pablo VI","Herido",1
2016,10,"Aldea Pablo VI","Solo danos",1
2016,10,"Alejandria","Herido",2
2016,10,"Alejandria","Solo danos",6
2016,10,"Alejandro Echavarria","Herido",16
2016,10,"Alejandro Echavarria","Solo danos",4
2016,10,"Alfonso Lopez","Herido",26
2016,10,"Alfonso Lopez","Muerto",1
2016,10,"Alfonso Lopez","Solo danos",5
2016,10,"Altamira","Herido",5
2016,10,"Altamira","Solo danos",4
2016,10,"Altavista","Herido",2
2016,10,"Altavista","Solo danos",4
2016,10,"Altavista Sector Central","Herido",1
2016,10,"Altos del Poblado","Herido",4
2016,10,"Altos del Poblado","Solo danos",2
2016,10,"Antonio Narino","Herido",3
2016,10,"Antonio Narino","Solo danos",2
2016,10,"Aranjuez","Herido",16
2016,10,"Aranjuez","Solo danos",8
2016,10,"Area De Expansion Altavista","Herido",1
2016,10,"area de Expansion Altos de Calasanz","Herido",1
2016,10,"area de Expansion Altos de Calasanz","Solo danos",1
2016,10,"area de Expansion Pajarito","Herido",8
2016,10,"area de Expansion Pajarito","Solo danos",4
2016,10,"Asomadera Nº 1","Herido",1
2016,10,"Asomadera Nº 1","Solo danos",2
2016,10,"Asomadera Nº 2","Herido",3
2016,10,"Asomadera Nº 2","Solo danos",3
2016,10,"Asomadera Nº 3","Solo danos",3
2016,10,"Astorga","Herido",1
2016,10,"Aures Nº 1","Herido",8
2016,10,"Aures Nº 1","Solo danos",1
2016,10,"Aures Nº 2","Herido",11
2016,10,"Aures Nº 2","Solo danos",4
2016,10,"Barrio Colombia","Herido",13
2016,10,"Barrio Colombia","Solo danos",10
2016,10,"Barrio Colon","Herido",20
2016,10,"Barrio Colon","Solo danos",41
2016,10,"Barrio Cristobal","Herido",1
2016,10,"Barrios de Jesus","Herido",3
2016,10,"Barrios de Jesus","Solo danos",1
2016,10,"Belalcazar","Herido",9
2016,10,"Belalcazar","Solo danos",2
2016,10,"Belen","Herido",18
2016,10,"Belen","Solo danos",22
2016,10,"Belencito","Herido",1
2016,10,"Belencito","Solo danos",1
2016,10,"Bello Horizonte","Herido",1
2016,10,"Bello Horizonte","Muerto",1
2016,10,"Berlin","Herido",9
2016,10,"Berlin","Solo danos",4
2016,10,"Bermejal - Los alamos","Herido",3
2016,10,"Bermejal - Los alamos","Solo danos",2
2016,10,"Betania","Herido",2
2016,10,"Blanquizal","Herido",3
2016,10,"Bolivariana","Herido",8
2016,10,"Bolivariana","Solo danos",9
2016,10,"Bombona Nº 1","Herido",10
2016,10,"Bombona Nº 1","Solo danos",8
2016,10,"Bombona Nº 2","Herido",5
2016,10,"Bombona Nº 2","Solo danos",3
2016,10,"Bosques de San Pablo","Herido",4
2016,10,"Bosques de San Pablo","Solo danos",4
2016,10,"Boston","Herido",22
2016,10,"Boston","Solo danos",24
2016,10,"Boyaca","Herido",4
2016,10,"Boyaca","Solo danos",6
2016,10,"Brasilia","Herido",5
2016,10,"Brasilia","Solo danos",1
2016,10,"Buenos Aires","Herido",12
2016,10,"Buenos Aires","Solo danos",6
2016,10,"Cabecera San Antonio de Prado","Herido",11
2016,10,"Cabecera San Antonio de Prado","Solo danos",12
2016,10,"Cabecera Urbana San Cristobal","Herido",13
2016,10,"Cabecera Urbana San Cristobal","Solo danos",3
2016,10,"Caicedo","Herido",11
2016,10,"Caicedo","Solo danos",8
2016,10,"Calasanz","Herido",12
2016,10,"Calasanz","Solo danos",8
2016,10,"Calasanz Parte Alta","Herido",6
2016,10,"Calasanz Parte Alta","Solo danos",4
2016,10,"Calle Nueva","Herido",15
2016,10,"Calle Nueva","Solo danos",20
2016,10,"Campo Alegre","Herido",3
2016,10,"Campo Alegre","Solo danos",1
2016,10,"Campo Amor","Herido",34
2016,10,"Campo Amor","Muerto",1
2016,10,"Campo Amor","Solo danos",41
2016,10,"Campo Valdes Nº 1","Herido",18
2016,10,"Campo Valdes Nº 2","Herido",8
2016,10,"Campo Valdes Nº 2","Solo danos",3
2016,10,"Caribe","Herido",26
2016,10,"Caribe","Solo danos",36
2016,10,"Carlos E. Restrepo","Herido",26
2016,10,"Carlos E. Restrepo","Solo danos",33
2016,10,"Carpinelo","Herido",3
2016,10,"Castilla","Herido",79
2016,10,"Castilla","Muerto",1
2016,10,"Castilla","Solo danos",51
2016,10,"Castropol","Herido",10
2016,10,"Castropol","Solo danos",8
2016,10,"Cataluna","Herido",4
2016,10,"Cataluna","Solo danos",2
2016,10,"Cerro Nutibara","Herido",8
2016,10,"Cerro Nutibara","Solo danos",5
2016,10,"Corazon de Jesus","Herido",24
2016,10,"Corazon de Jesus","Solo danos",34
2016,10,"Cordoba","Herido",4
2016,10,"Cordoba","Solo danos",2
2016,10,"Cristo Rey","Herido",24
2016,10,"Cristo Rey","Muerto",1
2016,10,"Cristo Rey","Solo danos",24
2016,10,"Cuarta Brigada","Herido",13
2016,10,"Cuarta Brigada","Solo danos",7
2016,10,"Cucaracho","Herido",9
2016,10,"Cucaracho","Muerto",1
2016,10,"Cucaracho","Solo danos",3
2016,10,"Diego Echavarria","Herido",4
2016,10,"Diego Echavarria","Solo danos",5
2016,10,"Doce de Octubre Nº 1","Herido",7
2016,10,"Doce de Octubre Nº 1","Solo danos",1
2016,10,"Doce de Octubre Nº 2","Herido",9
2016,10,"Doce de Octubre Nº 2","Solo danos",5
2016,10,"El Castillo","Herido",3
2016,10,"El Castillo","Solo danos",6
2016,10,"El Chagualo","Herido",17
2016,10,"El Chagualo","Solo danos",23
2016,10,"El Compromiso","Herido",1
2016,10,"El Compromiso","Solo danos",2
2016,10,"El Corazon","Herido",3
2016,10,"El Corazon","Solo danos",2
2016,10,"El Danubio","Herido",4
2016,10,"El Danubio","Solo danos",5
2016,10,"El Diamante","Herido",22
2016,10,"El Diamante","Solo danos",3
2016,10,"El Diamante Nº 2","Herido",3
2016,10,"El Diamante Nº 2","Solo danos",2
2016,10,"El Nogal - Los Almendros","Herido",4
2016,10,"El Nogal - Los Almendros","Solo danos",3
2016,10,"El Pesebre","Herido",3
2016,10,"El Pesebre","Solo danos",3
2016,10,"El Pinal","Herido",4
2016,10,"El Pinal","Solo danos",2
2016,10,"El Playon de Los Comuneros","Herido",2
2016,10,"El Poblado","Herido",8
2016,10,"El Poblado","Solo danos",16
2016,10,"El Pomar","Herido",6
2016,10,"El Pomar","Solo danos",1
2016,10,"El Progreso","Herido",19
2016,10,"El Progreso","Solo danos",14
2016,10,"El Progreso Nº 2","Herido",3
2016,10,"El Raizal","Herido",10
2016,10,"El Raizal","Solo danos",3
2016,10,"El Rincon","Herido",11
2016,10,"El Rincon","Solo danos",6
2016,10,"El Salado","Herido",4
2016,10,"El Salado","Solo danos",2
2016,10,"El Salvador","Herido",5
2016,10,"El Salvador","Solo danos",4
2016,10,"El Socorro","Herido",2
2016,10,"El Tesoro","Herido",2
2016,10,"El Tesoro","Solo danos",1
2016,10,"El Velodromo","Herido",7
2016,10,"El Velodromo","Solo danos",6
2016,10,"El Volador","Herido",2
2016,10,"El Volador","Solo danos",1
2016,10,"Enciso","Herido",8
2016,10,"Enciso","Solo danos",1
2016,10,"Estacion Villa","Herido",9
2016,10,"Estacion Villa","Solo danos",10
2016,10,"Estadio","Herido",19
2016,10,"Estadio","Solo danos",14
2016,10,"Fatima","Herido",7
2016,10,"Fatima","Solo danos",19
2016,10,"Ferrini","Herido",4
2016,10,"Ferrini","Solo danos",1
2016,10,"Florencia","Herido",7
2016,10,"Florencia","Solo danos",1
2016,10,"Florida Nueva","Herido",10
2016,10,"Florida Nueva","Solo danos",6
2016,10,"Francisco Antonio Zea","Herido",7
2016,10,"Francisco Antonio Zea","Solo danos",2
2016,10,"Fuente Clara","Herido",1
2016,10,"Fuente Clara","Solo danos",1
2016,10,"Gerona","Herido",6
2016,10,"Gerona","Solo danos",2
2016,10,"Girardot","Herido",15
2016,10,"Girardot","Muerto",1
2016,10,"Girardot","Solo danos",4
2016,10,"Granada","Herido",4
2016,10,"Granada","Solo danos",4
2016,10,"Granizal","Herido",5
2016,10,"Granizal","Solo danos",5
2016,10,"Guayabal","Herido",46
2016,10,"Guayabal","Solo danos",30
2016,10,"Guayaquil","Herido",28
2016,10,"Guayaquil","Solo danos",43
2016,10,"Hector Abad Gomez","Herido",8
2016,10,"Hector Abad Gomez","Muerto",1
2016,10,"Hector Abad Gomez","Solo danos",4
2016,10,"Inst","Herido",2
2016,10,"Inst","Solo danos",1
2016,10,"Jesus Nazareno","Herido",12
2016,10,"Jesus Nazareno","Muerto",2
2016,10,"Jesus Nazareno","Solo danos",17
2016,10,"Juan Pablo II","Solo danos",1
2016,10,"Juan XXIII","Herido",2
2016,10,"Kennedy","Herido",13
2016,10,"Kennedy","Solo danos",2
2016,10,"La Aguacatala","Herido",12
2016,10,"La Aguacatala","Solo danos",20
2016,10,"La America","Herido",10
2016,10,"La America","Solo danos",3
2016,10,"La Avanzada","Herido",3
2016,10,"La Candelaria","Herido",30
2016,10,"La Candelaria","Solo danos",67
2016,10,"La Castellana","Herido",7
2016,10,"La Castellana","Solo danos",2
2016,10,"La Colina","Herido",9
2016,10,"La Colina","Muerto",1
2016,10,"La Colina","Solo danos",1
2016,10,"La Cruz","Herido",3
2016,10,"La Esperanza","Herido",3
2016,10,"La Esperanza","Solo danos",2
2016,10,"La Esperanza Nº 2","Herido",1
2016,10,"La Floresta","Herido",6
2016,10,"La Floresta","Solo danos",8
2016,10,"La Florida","Herido",1
2016,10,"La Florida","Solo danos",8
2016,10,"La Francia","Herido",5
2016,10,"La Francia","Solo danos",2
2016,10,"La Frontera","Herido",6
2016,10,"La Frontera","Solo danos",3
2016,10,"La Gloria","Herido",18
2016,10,"La Gloria","Solo danos",12
2016,10,"La Hondonada","Herido",1
2016,10,"La Hondonada","Solo danos",2
2016,10,"La Isla","Herido",3
2016,10,"La Isla","Solo danos",1
2016,10,"La Ladera","Herido",1
2016,10,"La Ladera","Solo danos",1
2016,10,"La Libertad","Herido",2
2016,10,"La Libertad","Solo danos",4
2016,10,"La Loma de Los Bernal","Herido",3
2016,10,"La Loma de Los Bernal","Solo danos",2
2016,10,"La Mansion","Herido",4
2016,10,"La Mansion","Solo danos",2
2016,10,"La Milagrosa","Herido",8
2016,10,"La Milagrosa","Solo danos",3
2016,10,"La Mota","Herido",8
2016,10,"La Mota","Solo danos",4
2016,10,"La Palma","Herido",10
2016,10,"La Palma","Solo danos",7
2016,10,"La Pilarica","Herido",4
2016,10,"La Pilarica","Solo danos",3
2016,10,"La Pinuela","Herido",6
2016,10,"La Pradera","Herido",7
2016,10,"La Pradera","Solo danos",2
2016,10,"La Rosa","Herido",5
2016,10,"La Salle","Herido",7
2016,10,"La Salle","Solo danos",4
2016,10,"Lalinde","Herido",1
2016,10,"Lalinde","Solo danos",3
2016,10,"Las Acacias","Herido",11
2016,10,"Las Acacias","Solo danos",9
2016,10,"Las Brisas","Herido",10
2016,10,"Las Brisas","Solo danos",6
2016,10,"Las Esmeraldas","Herido",4
2016,10,"Las Esmeraldas","Solo danos",3
2016,10,"Las Estancias","Herido",4
2016,10,"Las Estancias","Solo danos",1
2016,10,"Las Granjas","Herido",19
2016,10,"Las Granjas","Solo danos",8
2016,10,"Las Independencias","Herido",1
2016,10,"Las Lomas Nº 1","Herido",1
2016,10,"Las Lomas Nº 1","Solo danos",5
2016,10,"Las Lomas Nº 2","Herido",3
2016,10,"Las Lomas Nº 2","Solo danos",1
2016,10,"Las Mercedes","Herido",5
2016,10,"Las Mercedes","Solo danos",4
2016,10,"Las Palmas","Herido",6
2016,10,"Las Palmas","Solo danos",2
2016,10,"Las Playas","Herido",8
2016,10,"Las Playas","Solo danos",6
2016,10,"Las Violetas","Herido",6
2016,10,"Las Violetas","Solo danos",4
2016,10,"Laureles","Herido",12
2016,10,"Laureles","Muerto",1
2016,10,"Laureles","Solo danos",15
2016,10,"Lopez de Mesa","Herido",16
2016,10,"Lopez de Mesa","Solo danos",12
2016,10,"Lorena","Herido",11
2016,10,"Lorena","Muerto",1
2016,10,"Lorena","Solo danos",10
2016,10,"Loreto","Herido",5
2016,10,"Loreto","Solo danos",1
2016,10,"Los Alcazares","Herido",8
2016,10,"Los Alpes","Herido",3
2016,10,"Los Alpes","Solo danos",4
2016,10,"Los angeles","Herido",8
2016,10,"Los angeles","Solo danos",12
2016,10,"Los Balsos Nº 1","Herido",1
2016,10,"Los Balsos Nº 1","Solo danos",8
2016,10,"Los Balsos Nº 2","Herido",3
2016,10,"Los Balsos Nº 2","Solo danos",15
2016,10,"Los Cerros - El Vergel","Herido",1
2016,10,"Los Colores","Herido",29
2016,10,"Los Colores","Solo danos",11
2016,10,"Los Conquistadores","Herido",28
2016,10,"Los Conquistadores","Solo danos",39
2016,10,"Los Mangos","Herido",7
2016,10,"Los Mangos","Solo danos",1
2016,10,"Los Naranjos","Solo danos",7
2016,10,"Los Pinos","Herido",7
2016,10,"Los Pinos","Solo danos",18
2016,10,"Manila","Herido",14
