"PERIODO","MES","BARRIO","TOTAL"
2018,8,"Belen",38
2018,8,"Belencito",6
2018,8,"Bello Horizonte",2
2018,8,"Berlin",16
2018,8,"Bermejal - Los alamos",1
2018,8,"Betania",3
2018,8,"Blanquizal",3
2018,8,"Bolivariana",11
2018,8,"Bombona Nº 1",22
2018,8,"Bombona Nº 2",9
2018,8,"Bosques de San Pablo",2
2018,8,"Boston",44
2018,8,"Boyaca",15
2018,8,"Brasilia",7
2018,8,"Buenos Aires",18
2018,8,"Cabecera San Antonio de Prado",50
2018,8,"Cabecera Urbana San Cristobal",10
2018,8,"Caicedo",13
2018,8,"Calasanz",12
2018,8,"Calasanz Parte Alta",6
2018,8,"Calle Nueva",24
2018,8,"Campo Alegre",10
2018,8,"Campo Amor",100
2018,8,"Campo Valdes Nº 1",19
2018,8,"Campo Valdes Nº 2",17
2018,8,"Caribe",75
2018,8,"Carlos E. Restrepo",53
2018,8,"Carpinelo",2
2018,8,"Castilla",112
2018,8,"Castropol",30
2018,8,"Cataluna",5
2018,8,"Cerro Nutibara",25
2018,8,"Corazon de Jesus",34
2018,8,"Cordoba",11
2018,8,"Cristo Rey",34
2018,8,"Cuarta Brigada",16
2018,8,"Cucaracho",18
2018,8,"Diego Echavarria",5
2018,8,"Doce de Octubre Nº 1",14
2018,8,"Doce de Octubre Nº 2",12
2018,8,"Eduardo Santos",1
2018,8,"El Castillo",5
2018,8,"El Chagualo",31
2018,8,"El Compromiso",5
2018,8,"El Corazon",3
2018,8,"El Corazon El Morro ",1
2018,8,"El Danubio",8
2018,8,"El Diamante",10
2018,8,"El Diamante Nº 2",2
2018,8,"El Nogal - Los Almendros",5
2018,8,"El Pesebre",5
2018,8,"El Pinal",9
2018,8,"El Playon de Los Comuneros",2
2018,8,"El Poblado",36
2018,8,"El Pomar",9
2018,8,"El Progreso",27
2018,8,"El Progreso Nº 2",2
2018,8,"El Raizal",8
2018,8,"El Rincon",15
2018,8,"El Rodeo",3
2018,8,"El Salado",1
2018,8,"El Salvador",3
2018,8,"El Tesoro",8
2018,8,"El Triunfo",2
2018,8,"El Velodromo",12
2018,8,"El Volador",4
2018,8,"Enciso",11
2018,8,"Estacion Villa",23
2018,8,"Estadio",21
2018,8,"Fatima",20
2018,8,"Ferrini",4
2018,8,"Florencia",2
2018,8,"Florida Nueva",12
2018,8,"Francisco Antonio Zea",14
2018,8,"Fuente Clara",3
2018,8,"Gerona",5
2018,8,"Girardot",13
2018,8,"Granada",6
2018,8,"Granizal",4
2018,8,"Guayabal",43
2018,8,"Guayaquil",50
2018,8,"Hector Abad Gomez",24
2018,8,"Inst",3
2018,8,"Jesus Nazareno",34
2018,8,"Kennedy",12
2018,8,"La Aguacatala",36
2018,8,"La America",12
2018,8,"La Avanzada",4
2018,8,"La Candelaria",144
2018,8,"La Castellana",9
2018,8,"La Colina",5
2018,8,"La Cruz",1
2018,8,"La Esperanza",10
2018,8,"La Esperanza Nº 2",5
2018,8,"La Floresta",10
2018,8,"La Florida",11
2018,8,"La Francia",1
2018,8,"La Frontera",3
2018,8,"La Gloria",11
2018,8,"La Hondonada",5
2018,8,"La Isla",4
2018,8,"La Libertad",2
2018,8,"La Loma de Los Bernal",5
2018,8,"La Loma Oriental",2
2018,8,"La Mansion",7
2018,8,"La Milagrosa",10
2018,8,"La Mota",7
2018,8,"La Palma",14
2018,8,"La Pilarica",12
2018,8,"La Pinuela",3
2018,8,"La Pradera",4
2018,8,"La Rosa",4
2018,8,"La Salle",11
2018,8,"La Verde ",4
2018,8,"Lalinde",3
2018,8,"Las Acacias",21
2018,8,"Las Brisas",15
2018,8,"Las Esmeraldas",4
2018,8,"Las Estancias",6
2018,8,"Las Granjas",7
2018,8,"Las Lomas Nº 1",10
2018,8,"Las Lomas Nº 2",9
2018,8,"Las Mercedes",7
2018,8,"Las Palmas",17
2018,8,"Las Playas",7
2018,8,"Las Violetas",6
2018,8,"Laureles",21
2018,8,"Llanaditas",3
2018,8,"Lopez de Mesa",17
2018,8,"Lorena",10
2018,8,"Loreto",9
2018,8,"Los Alcazares",6
2018,8,"Los Alpes",10
2018,8,"Los angeles",20
2018,8,"Los Balsos Nº 1",9
2018,8,"Los Balsos Nº 2",12
2018,8,"Los Cerros - El Vergel",2
2018,8,"Los Colores",41
2018,8,"Los Conquistadores",64
2018,8,"Los Mangos",9
2018,8,"Los Naranjos",8
2018,8,"Los Pinos",15
2018,8,"Manila",38
2018,8,"Manrique",20
2018,8,"Manrique Central Nº 1",35
2018,8,"Manrique Central Nº 2",6
2018,8,"Miraflores",8
2018,8,"Miranda",12
2018,8,"Moravia",21
2018,8,"Moscu Nº 1",4
2018,8,"Moscu Nº 2",2
2018,8,"Naranjal",40
2018,8,"Nueva Villa de Aburra",4
2018,8,"Ocho de Marzo",2
2018,8,"Olaya Herrera",5
2018,8,"Oriente",2
2018,8,"Pajarito",1
2018,8,"Palenque",2
2018,8,"Palermo",8
2018,8,"Patio Bonito",19
2018,8,"Pedregal",13
2018,8,"Pedregal Alto",1
2018,8,"Pedregal Bajo",1
2018,8,"Perpetuo Socorro",64
2018,8,"Picachito",3
2018,8,"Picacho",14
2018,8,"Piedras Blancas",2
2018,8,"Popular",8
2018,8,"Potrerito",1
2018,8,"Prado",35
2018,8,"Robledo",62
2018,8,"Rosales",24
2018,8,"San Benito",58
2018,8,"San Bernardo",16
2018,8,"San Diego",48
2018,8,"San German",9
2018,8,"San Isidro",26
2018,8,"San Javier Nº 1",8
2018,8,"San Javier Nº 2",5
2018,8,"San Joaquin",4
2018,8,"San Jose La Cima Nº 2",1
2018,8,"San Lucas",7
2018,8,"San Martin de Porres",16
2018,8,"San Miguel",10
2018,8,"San Pablo",4
2018,8,"San Pedro",17
2018,8,"Santa Cruz",7
2018,8,"Santa Fe",73
2018,8,"Santa Ines",8
2018,8,"Santa Lucia",5
2018,8,"Santa Margarita",8
2018,8,"Santa Maria de los angeles",14
2018,8,"Santa Monica",3
2018,8,"Santa Rosa de Lima",1
2018,8,"Santa Teresita",1
2018,8,"Santander",13
2018,8,"Santo Domingo Savio Nº 1",10
2018,8,"Santo Domingo Savio Nº 2",2
2018,8,"Sevilla",30
2018,8,"Simon Bolivar",5
2018,8,"Sin Nombre",1
2018,8,"Suburbano Altavista",1
2018,8,"Suburbano El Llano",2
2018,8,"Suburbano La Loma",5
2018,8,"Suburbano Mirador del Poblado",1
2018,8,"Suburbano Travesias",4
2018,8,"Sucre",13
2018,8,"Suramericana",35
2018,8,"Tejelo",10
2018,8,"Tenche",12
2018,8,"Toscana",15
2018,8,"Trece de Noviembre",2
2018,8,"Tricentenario",17
2018,8,"Trinidad",16
2018,8,"Veinte de Julio",7
2018,8,"Versalles Nº 1",6
2018,8,"Versalles Nº 2",2
2018,8,"Villa Carlota",39
2018,8,"Villa de La Iguana",7
2018,8,"Villa del Socorro",8
2018,8,"Villa Flora",11
2018,8,"Villa Guadalupe",5
2018,8,"Villa Hermosa",18
2018,8,"Villa Lilliam",2
2018,8,"Villa Niza",5
2018,8,"Villa Nueva",56
2018,8,"Villatina",14
2018,8,"Volcana Guayabal",1
2018,8,"Yolombo",1
2018,8,"Zona rural",3
2018,9,"",5
2018,9,"0",1
2018,9,"6001",2
2018,9,"7001",3
2018,9,"Aldea Pablo VI",3
2018,9,"Alejandria",15
2018,9,"Alejandro Echavarria",16
2018,9,"Alfonso Lopez",17
2018,9,"Altamira",10
2018,9,"Altavista",8
2018,9,"Altos del Poblado",5
2018,9,"Andalucia",2
2018,9,"Antonio Narino",2
2018,9,"Aranjuez",19
2018,9,"area de Expansion Altos de Calasanz",2
2018,9,"area de Expansion Pajarito",9
2018,9,"area de Expansion San Antonio de Prado",3
2018,9,"Asomadera Nº 1",16
2018,9,"Asomadera Nº 2",14
2018,9,"Asomadera Nº 3",4
2018,9,"Astorga",3
2018,9,"Aures Nº 1",6
2018,9,"Aures Nº 2",15
2018,9,"Barrio Colombia",24
2018,9,"Barrio Colon",68
2018,9,"Barrio Cristobal",1
2018,9,"Barrios de Jesus",6
2018,9,"Belalcazar",9
2018,9,"Belen",37
2018,9,"Belencito",1
2018,9,"Bello Horizonte",4
2018,9,"Berlin",7
2018,9,"Bermejal - Los alamos",4
2018,9,"Blanquizal",3
2018,9,"Bolivariana",20
2018,9,"Bombona Nº 1",24
2018,9,"Bombona Nº 2",6
2018,9,"Bosques de San Pablo",3
2018,9,"Boston",35
2018,9,"Boyaca",12
2018,9,"Brasilia",8
2018,9,"Buenos Aires",16
2018,9,"Buga Patio Bonito",2
2018,9,"Cabecera San Antonio de Prado",63
2018,9,"Cabecera Urbana San Cristobal",9
2018,9,"Caicedo",16
2018,9,"Calasanz",15
2018,9,"Calasanz Parte Alta",1
2018,9,"Calle Nueva",34
2018,9,"Campo Alegre",8
2018,9,"Campo Amor",71
2018,9,"Campo Valdes Nº 1",23
2018,9,"Campo Valdes Nº 2",20
2018,9,"Caribe",57
2018,9,"Carlos E. Restrepo",42
2018,9,"Carpinelo",2
2018,9,"Castilla",100
2018,9,"Castropol",20
2018,9,"Cataluna",5
2018,9,"Cerro Nutibara",21
2018,9,"Corazon de Jesus",41
2018,9,"Cordoba",3
2018,9,"Cristo Rey",19
2018,9,"Cuarta Brigada",15
2018,9,"Cucaracho",10
2018,9,"Diego Echavarria",7
2018,9,"Doce de Octubre Nº 1",9
2018,9,"Doce de Octubre Nº 2",12
2018,9,"Eduardo Santos",1
2018,9,"El Castillo",6
2018,9,"El Chagualo",41
2018,9,"El Compromiso",3
2018,9,"El Corazon",1
2018,9,"El Corazon El Morro ",1
2018,9,"El Danubio",5
2018,9,"El Diamante",17
2018,9,"El Diamante Nº 2",3
2018,9,"El Nogal - Los Almendros",7
2018,9,"El Pesebre",5
2018,9,"El Pinal",5
2018,9,"El Playon de Los Comuneros",7
2018,9,"El Poblado",20
2018,9,"El Pomar",7
2018,9,"El Progreso",36
2018,9,"El Progreso Nº 2",1
2018,9,"El Raizal",11
2018,9,"El Rincon",18
2018,9,"El Rodeo",2
2018,9,"El Salado",6
2018,9,"El Salvador",8
2018,9,"El Tesoro",15
2018,9,"El Triunfo",2
2018,9,"El Velodromo",10
2018,9,"El Volador",4
2018,9,"Enciso",8
2018,9,"Estacion Villa",23
2018,9,"Estadio",24
2018,9,"Fatima",11
2018,9,"Ferrini",7
2018,9,"Florencia",9
2018,9,"Florida Nueva",13
2018,9,"Francisco Antonio Zea",9
2018,9,"Fuente Clara",2
2018,9,"Gerona",2
2018,9,"Girardot",14
2018,9,"Granada",7
2018,9,"Granizal",6
2018,9,"Guayabal",48
2018,9,"Guayaquil",42
2018,9,"Hector Abad Gomez",21
2018,9,"Jesus Nazareno",36
2018,9,"Juan XXIII",3
2018,9,"Kennedy",14
2018,9,"La Aguacatala",40
2018,9,"La America",16
2018,9,"La Avanzada",2
2018,9,"La Candelaria",129
2018,9,"La Castellana",12
2018,9,"La Colina",6
2018,9,"La Esperanza",12
2018,9,"La Esperanza Nº 2",2
2018,9,"La Floresta",10
2018,9,"La Florida",17
2018,9,"La Francia",8
2018,9,"La Frontera",6
2018,9,"La Gloria",21
2018,9,"La Hondonada",3
2018,9,"La Isla",4
2018,9,"La Ladera",1
2018,9,"La Libertad",4
2018,9,"La Loma de Los Bernal",7
2018,9,"La Loma Oriental",1
2018,9,"La Mansion",1
2018,9,"La Milagrosa",8
2018,9,"La Mota",4
2018,9,"La Palma",7
2018,9,"La Pilarica",7
2018,9,"La Pinuela",5
2018,9,"La Pradera",4
2018,9,"La Rosa",6
2018,9,"La Salle",9
2018,9,"La Sierra",2
2018,9,"La Verde ",1
2018,9,"Lalinde",2
2018,9,"Las Acacias",16
2018,9,"Las Brisas",16
2018,9,"Las Esmeraldas",4
2018,9,"Las Estancias",4
2018,9,"Las Granjas",18
2018,9,"Las Lomas Nº 1",11
2018,9,"Las Lomas Nº 2",8
2018,9,"Las Mercedes",2
2018,9,"Las Palmas",10
2018,9,"Las Playas",7
2018,9,"Las Violetas",7
2018,9,"Laureles",27
2018,9,"Lopez de Mesa",16
2018,9,"Lorena",21
2018,9,"Loreto",4
2018,9,"Los Alcazares",6
2018,9,"Los Alpes",8
2018,9,"Los angeles",16
2018,9,"Los Balsos Nº 1",7
2018,9,"Los Balsos Nº 2",15
2018,9,"Los Cerros - El Vergel",2
2018,9,"Los Colores",36
2018,9,"Los Conquistadores",52
2018,9,"Los Mangos",9
2018,9,"Los Naranjos",13
2018,9,"Los Pinos",11
2018,9,"Manila",37
2018,9,"Manrique",11
2018,9,"Manrique Central Nº 1",17
2018,9,"Manrique Central Nº 2",8
2018,9,"Metropolitano",1
2018,9,"Mirador del Doce",1
2018,9,"Miraflores",10
2018,9,"Miranda",12
2018,9,"Monteclaro",3
2018,9,"Moravia",25
2018,9,"Moscu Nº 1",3
2018,9,"Moscu Nº 2",6
2018,9,"Naranjal",54
2018,9,"Nueva Villa de Aburra",4
2018,9,"Olaya Herrera",3
2018,9,"Oriente",1
2018,9,"Pablo VI",1
2018,9,"Pajarito",3
2018,9,"Palenque",4
2018,9,"Palermo",10
2018,9,"Patio Bonito",12
2018,9,"Pedregal",15
2018,9,"Perpetuo Socorro",79
2018,9,"Picachito",2
2018,9,"Picacho",13
2018,9,"Popular",8
2018,9,"Prado",21
2018,9,"Robledo",59
2018,9,"Rosales",29
2018,9,"San Benito",48
2018,9,"San Bernardo",20
2018,9,"San Diego",55
2018,9,"San German",14
2018,9,"San Isidro",20
2018,9,"San Javier Nº 1",4
2018,9,"San Javier Nº 2",7
2018,9,"San Joaquin",11
2018,9,"San Lucas",5
2018,9,"San Martin de Porres",11
2018,9,"San Miguel",11
2018,9,"San Pablo",5
2018,9,"San Pedro",14
2018,9,"Santa Cruz",7
2018,9,"Santa Fe",67
2018,9,"Santa Ines",14
2018,9,"Santa Lucia",2
2018,9,"Santa Margarita",8
2018,9,"Santa Maria de los angeles",15
2018,9,"Santa Monica",6
2018,9,"Santander",10
2018,9,"Santo Domingo Savio Nº 1",6
2018,9,"Santo Domingo Savio Nº 2",2
2018,9,"Sevilla",26
2018,9,"Simon Bolivar",10
2018,9,"Suburbano el Tesoro",1
2018,9,"Suburbano La Loma",6
2018,9,"Sucre",10
2018,9,"Suramericana",27
2018,9,"Tejelo",6
2018,9,"Tenche",14
2018,9,"Toscana",16
2018,9,"Trece de Noviembre",1
2018,9,"Tricentenario",24
2018,9,"Trinidad",12
2018,9,"Veinte de Julio",6
2018,9,"Versalles Nº 1",10
2018,9,"Villa Carlota",32
2018,9,"Villa de La Iguana",8
2018,9,"Villa del Socorro",4
2018,9,"Villa Flora",11
2018,9,"Villa Guadalupe",8
2018,9,"Villa Hermosa",4
2018,9,"Villa Lilliam",2
2018,9,"Villa Niza",2
2018,9,"Villa Nueva",51
2018,9,"Villa Turbay",1
2018,9,"Villatina",10
2018,9,"Yolombo",1
2018,9,"Zona rural",8
2018,10,"",7
2018,10,"0",1
2018,10,"7001",1
2018,10,"Aguas Frias",1
2018,10,"Alejandria",12
2018,10,"Alejandro Echavarria",12
2018,10,"Alfonso Lopez",18
2018,10,"Altamira",10
2018,10,"Altavista",1
2018,10,"Altos del Poblado",2
2018,10,"Andalucia",2
2018,10,"Antonio Narino",3
2018,10,"Aranjuez",17
2018,10,"area de Expansion Altos de Calasanz",2
2018,10,"area de Expansion Pajarito",6
2018,10,"area de Expansion San Antonio de Prado",2
2018,10,"Asomadera Nº 1",11
2018,10,"Asomadera Nº 2",6
2018,10,"Asomadera Nº 3",2
2018,10,"Astorga",4
2018,10,"Aures Nº 1",8
2018,10,"Aures Nº 2",14
2018,10,"Barrio Colombia",20
2018,10,"Barrio Colon",65
2018,10,"Barrio Cristobal",6
2018,10,"Barrios de Jesus",8
2018,10,"Belalcazar",7
2018,10,"Belen",45
2018,10,"Belencito",4
2018,10,"Bello Horizonte",4
2018,10,"Berlin",13
2018,10,"Bermejal - Los alamos",4
2018,10,"Betania",1
2018,10,"Bolivariana",25
2018,10,"Bombona Nº 1",23
2018,10,"Bombona Nº 2",5
2018,10,"Bosques de San Pablo",3
2018,10,"Boston",30
2018,10,"Boyaca",19
2018,10,"Brasilia",12
2018,10,"Buenos Aires",15
2018,10,"Cabecera San Antonio de Prado",75
2018,10,"Cabecera Urbana San Cristobal",7
2018,10,"Caicedo",14
2018,10,"Calasanz",9
2018,10,"Calasanz Parte Alta",5
2018,10,"Calle Nueva",31
2018,10,"Campo Alegre",7
2018,10,"Campo Amor",83
2018,10,"Campo Valdes Nº 1",19
2018,10,"Campo Valdes Nº 2",19
2018,10,"Caribe",62
2018,10,"Carlos E. Restrepo",58
2018,10,"Carpinelo",2
2018,10,"Castilla",100
2018,10,"Castropol",11
2018,10,"Cataluna",6
2018,10,"Cerro Nutibara",14
2018,10,"Corazon de Jesus",34
2018,10,"Cordoba",8
2018,10,"Cristo Rey",35
2018,10,"Cuarta Brigada",17
2018,10,"Cucaracho",15
2018,10,"Diego Echavarria",4
2018,10,"Doce de Octubre Nº 1",8
2018,10,"Doce de Octubre Nº 2",11
2018,10,"El Castillo",12
2018,10,"El Chagualo",30
2018,10,"El Compromiso",2
2018,10,"El Corazon",1
2018,10,"El Danubio",6
2018,10,"El Diamante",20
2018,10,"El Diamante Nº 2",6
2018,10,"El Nogal - Los Almendros",10
2018,10,"El Pesebre",2
2018,10,"El Pinal",8
2018,10,"El Plan",1
2018,10,"El Playon de Los Comuneros",12
2018,10,"El Poblado",25
2018,10,"El Pomar",6
2018,10,"El Progreso",44
2018,10,"El Progreso Nº 2",2
2018,10,"El Raizal",11
2018,10,"El Rincon",7
2018,10,"El Rodeo",6
2018,10,"El Salado",2
2018,10,"El Salvador",8
2018,10,"El Socorro",1
2018,10,"El Tesoro",10
2018,10,"El Triunfo",1
2018,10,"El Velodromo",9
2018,10,"El Volador",5
2018,10,"Enciso",11
2018,10,"Estacion Villa",30
2018,10,"Estadio",22
2018,10,"Fatima",18
2018,10,"Ferrini",5
2018,10,"Florencia",5
2018,10,"Florida Nueva",13
2018,10,"Francisco Antonio Zea",7
2018,10,"Fuente Clara",2
2018,10,"Gerona",9
2018,10,"Girardot",5
2018,10,"Granada",10
2018,10,"Granizal",4
2018,10,"Guayabal",38
2018,10,"Guayaquil",33
2018,10,"Hector Abad Gomez",23
2018,10,"Jesus Nazareno",44
2018,10,"Juan Pablo II",2
2018,10,"Juan XXIII",2
2018,10,"Kennedy",10
2018,10,"La Aguacatala",37
2018,10,"La America",20
2018,10,"La Avanzada",8
2018,10,"La Candelaria",140
2018,10,"La Castellana",7
2018,10,"La Colina",8
2018,10,"La Cruz",2
2018,10,"La Esperanza",16
2018,10,"La Esperanza Nº 2",1
2018,10,"La Floresta",9
2018,10,"La Florida",22
2018,10,"La Francia",6
2018,10,"La Frontera",1
2018,10,"La Gloria",10
2018,10,"La Hondonada",4
2018,10,"La Isla",3
2018,10,"La Ladera",2
2018,10,"La Libertad",9
2018,10,"La Loma de Los Bernal",4
2018,10,"La Loma Oriental",2
2018,10,"La Mansion",3
2018,10,"La Milagrosa",11
2018,10,"La Mota",6
2018,10,"La Palma",7
2018,10,"La Pilarica",10
2018,10,"La Pinuela",5
2018,10,"La Pradera",4
2018,10,"La Rosa",4
2018,10,"La Salle",8
2018,10,"La Verde ",1
2018,10,"Lalinde",3
2018,10,"Las Acacias",31
2018,10,"Las Brisas",14
2018,10,"Las Esmeraldas",2
2018,10,"Las Estancias",1
2018,10,"Las Granjas",20
2018,10,"Las Independencias",2
2018,10,"Las Lomas Nº 1",8
2018,10,"Las Lomas Nº 2",3
2018,10,"Las Mercedes",1
2018,10,"Las Palmas",7
2018,10,"Las Playas",10
2018,10,"Las Violetas",3
2018,10,"Laureles",28
2018,10,"Lopez de Mesa",19
2018,10,"Lorena",8
2018,10,"Loreto",13
2018,10,"Los Alcazares",7
2018,10,"Los Alpes",3
2018,10,"Los angeles",20
2018,10,"Los Balsos Nº 1",8
2018,10,"Los Balsos Nº 2",8
2018,10,"Los Cerros - El Vergel",5
2018,10,"Los Colores",43
2018,10,"Los Conquistadores",84
2018,10,"Los Mangos",2
2018,10,"Los Naranjos",12
2018,10,"Los Pinos",20
2018,10,"Manila",33
2018,10,"Manrique",11
2018,10,"Manrique Central Nº 1",20
2018,10,"Manrique Central Nº 2",9
2018,10,"Miraflores",4
2018,10,"Miranda",12
2018,10,"Monteclaro",2
2018,10,"Moravia",14
2018,10,"Moscu Nº 1",8
2018,10,"Moscu Nº 2",3
2018,10,"Naranjal",47
2018,10,"Nueva Villa de Aburra",5
2018,10,"Nuevos Conquistadores",4
2018,10,"Olaya Herrera",2
2018,10,"Pajarito",3
2018,10,"Palenque",11
2018,10,"Palermo",7
2018,10,"Patio Bonito",23
2018,10,"Pedregal",10
2018,10,"Pedregal Alto",2
2018,10,"Perpetuo Socorro",76
2018,10,"Picachito",1
2018,10,"Picacho",11
2018,10,"Piedras Blancas",1
2018,10,"Popular",5
2018,10,"Prado",37
2018,10,"Robledo",60
2018,10,"Rosales",24
2018,10,"San Benito",64
2018,10,"San Bernardo",15
2018,10,"San Diego",48
2018,10,"San German",20
2018,10,"San Isidro",22
2018,10,"San Javier Nº 1",18
2018,10,"San Javier Nº 2",3
2018,10,"San Joaquin",14
2018,10,"San Lucas",3
2018,10,"San Martin de Porres",7
2018,10,"San Miguel",12
2018,10,"San Pablo",4
2018,10,"San Pedro",13
2018,10,"Santa Cruz",5
2018,10,"Santa Fe",69
2018,10,"Santa Ines",8
2018,10,"Santa Lucia",3
2018,10,"Santa Margarita",3
2018,10,"Santa Maria de los angeles",9
2018,10,"Santa Monica",5
2018,10,"Santa Teresita",5
2018,10,"Santander",3
2018,10,"Santo Domingo Savio Nº 1",9
2018,10,"Santo Domingo Savio Nº 2",1
2018,10,"Sevilla",15
2018,10,"Simon Bolivar",6
2018,10,"Suburbano Altavista",1
2018,10,"Suburbano El Llano",1
2018,10,"Suburbano el Tesoro",1
2018,10,"Suburbano La Loma",3
2018,10,"Suburbano Mirador del Poblado",4
2018,10,"Suburbano Pedregal alto",1
2018,10,"Suburbano Travesias",1
2018,10,"Sucre",9
2018,10,"Suramericana",24
2018,10,"Tejelo",17
2018,10,"Tenche",15
2018,10,"Toscana",20
2018,10,"Trece de Noviembre",1
2018,10,"Tricentenario",13
2018,10,"Trinidad",20
2018,10,"Veinte de Julio",5
2018,10,"Versalles Nº 1",5
2018,10,"Versalles Nº 2",2
2018,10,"Villa Carlota",45
2018,10,"Villa de La Iguana",12
2018,10,"Villa del Socorro",7
2018,10,"Villa Flora",8
2018,10,"Villa Guadalupe",9
2018,10,"Villa Hermosa",6
2018,10,"Villa Lilliam",3
2018,10,"Villa Niza",4
2018,10,"Villa Nueva",51
2018,10,"Villa Turbay",4
2018,10,"Villatina",6
2018,10,"Zona rural",8
2018,11,"",6
2018,11,"6001",1
2018,11,"7001",2
2018,11,"Aguas Frias",2
2018,11,"Aldea Pablo VI",1
2018,11,"Alejandria",12
2018,11,"Alejandro Echavarria",6
2018,11,"Alfonso Lopez",14
2018,11,"Altamira",13
2018,11,"Altavista",2
2018,11,"Altos del Poblado",1
2018,11,"Andalucia",1
2018,11,"Antonio Narino",3
2018,11,"Aranjuez",31
2018,11,"area de Expansion Altos de Calasanz",2
2018,11,"area de Expansion Pajarito",7
2018,11,"area de Expansion San Antonio de Prado",1
2018,11,"Asomadera Nº 1",12
2018,11,"Asomadera Nº 2",6
2018,11,"Asomadera Nº 3",2
2018,11,"Astorga",6
2018,11,"Aures Nº 1",4
2018,11,"Aures Nº 2",5
2018,11,"Barrio Colombia",16
2018,11,"Barrio Colon",65
2018,11,"Barrio Cristobal",4
2018,11,"Barrios de Jesus",4
2018,11,"Belalcazar",8
2018,11,"Belen",39
2018,11,"Belencito",2
2018,11,"Bello Horizonte",7
2018,11,"Berlin",7
2018,11,"Bermejal - Los alamos",3
2018,11,"Betania",1
2018,11,"Blanquizal",1
2018,11,"Bolivariana",18
2018,11,"Bombona Nº 1",15
2018,11,"Bombona Nº 2",5
2018,11,"Bosques de San Pablo",8
2018,11,"Boston",34
2018,11,"Boyaca",8
2018,11,"Brasilia",6
2018,11,"Buenos Aires",16
2018,11,"Cabecera San Antonio de Prado",36
2018,11,"Cabecera Urbana San Cristobal",10
2018,11,"Caicedo",10
2018,11,"Calasanz",11
2018,11,"Calasanz Parte Alta",5
2018,11,"Calle Nueva",26
2018,11,"Campo Alegre",7
2018,11,"Campo Amor",76
2018,11,"Campo Valdes Nº 1",24
2018,11,"Campo Valdes Nº 2",14
2018,11,"Caribe",71
2018,11,"Carlos E. Restrepo",39
2018,11,"Carpinelo",2
2018,11,"Castilla",99
2018,11,"Castropol",20
2018,11,"Cataluna",1
2018,11,"Cerro Nutibara",19
2018,11,"Corazon de Jesus",44
2018,11,"Cordoba",7
2018,11,"Cristo Rey",37
2018,11,"Cuarta Brigada",18
2018,11,"Cucaracho",14
2018,11,"Diego Echavarria",6
2018,11,"Doce de Octubre Nº 1",5
2018,11,"Doce de Octubre Nº 2",3
2018,11,"Eduardo Santos",1
2018,11,"El Castillo",9
2018,11,"El Chagualo",22
2018,11,"El Compromiso",3
2018,11,"El Corazon",1
2018,11,"El Danubio",3
2018,11,"El Diamante",12
2018,11,"El Diamante Nº 2",4
2018,11,"El Nogal - Los Almendros",10
2018,11,"El Pesebre",3
2018,11,"El Picacho",1
2018,11,"El Pinal",9
2018,11,"El Playon de Los Comuneros",8
2018,11,"El Poblado",25
2018,11,"El Pomar",5
2018,11,"El Progreso",40
2018,11,"El Progreso Nº 2",3
2018,11,"El Raizal",8
2018,11,"El Rincon",10
2018,11,"El Rodeo",3
2018,11,"El Salado",2
2018,11,"El Salvador",6
2018,11,"El Tesoro",8
2018,11,"El Triunfo",1
2018,11,"El Velodromo",13
2018,11,"El Volador",2
2018,11,"Enciso",7
2018,11,"Estacion Villa",18
2018,11,"Estadio",20
2018,11,"Fatima",21
2018,11,"Ferrini",3
2018,11,"Florencia",5
2018,11,"Florida Nueva",16
2018,11,"Francisco Antonio Zea",6
2018,11,"Gerona",7
2018,11,"Girardot",17
2018,11,"Granada",8
2018,11,"Granizal",3
2018,11,"Guayabal",42
2018,11,"Guayaquil",50
2018,11,"Hector Abad Gomez",10
2018,11,"Inst",1
2018,11,"Jesus Nazareno",32
2018,11,"Juan XXIII",1
2018,11,"Kennedy",10
2018,11,"La Aguacatala",27
2018,11,"La America",13
2018,11,"La Avanzada",5
2018,11,"La Candelaria",148
2018,11,"La Castellana",7
2018,11,"La Colina",10
2018,11,"La Cruz",2
2018,11,"La Esperanza",8
2018,11,"La Esperanza Nº 2",2
2018,11,"La Floresta",8
2018,11,"La Florida",13
2018,11,"La Francia",4
2018,11,"La Frontera",5
2018,11,"La Gloria",13
